,,,,,,,,,,,,,,,,,,,
26,f7,2f,00,85,fd,85,3,51,fd,be,ff,fc,ff,95,1,e3,0,de,ff
2d,f7,2f,00,9e,fd,2a,3,28,fc,c5,ff,ff,ff,a5,1,e6,0,ff,ff
33,f7,1d,00,70,fe,27,3,15,fc,c0,ff,ff,ff,b3,1,e8,0,2d,0
39,f7,22,00,e4,fe,93,3,b2,fe,c6,ff,f8,ff,b9,1,df,0,44,0
3f,f7,1e,00,8e,fe,b5,3,65,0,dc,ff,1,0,bc,1,e8,0,3f,0
46,f7,32,00,d8,fd,6b,3,0d,0,e0,ff,fc,ff,bf,1,e6,0,39,0
4c,f7,26,00,a7,fd,19,3,43,ff,d5,ff,f9,ff,c2,1,e6,0,44,0
52,f7,32,00,0b,fd,d1,2,c8,fe,c7,ff,f7,ff,cc,1,e8,0,4b,0
58,f7,3e,00,a8,fc,9e,2,e8,fd,c0,ff,fd,ff,c2,1,dd,0,69,0
5f,f7,1f,00,e6,fc,7c,2,a3,fb,bf,ff,0e,0,c0,1,e6,0,99,0
65,f7,45,00,e6,fc,8a,2,f0,fa,aa,ff,0,0,c8,1,df,0,c9,0
6b,f7,2f,00,68,fd,d2,2,1f,fb,af,ff,5,0,c8,1,df,0,1,1
71,f7,46,00,ab,fc,0d,2,bc,fe,e4,ff,3,0,b1,1,e9,0,1f,1
78,f7,25,00,89,fc,d2,1,d7,fe,de,ff,0f,0,b9,1,e0,0,25,1
7e,f7,2d,00,9a,fc,bf,1,80,ff,dc,ff,2,0,ab,1,e5,0,3a,1
84,f7,38,00,51,fc,7e,1,29,0,e2,ff,2,0,ae,1,e3,0,29,1
8a,f7,34,00,9a,fc,bc,1,58,0,e2,ff,2,0,b0,1,e2,0,2e,1
91,f7,33,00,9a,fc,c9,1,ed,0,e8,ff,1,0,b7,1,ee,0,25,1
97,f7,38,00,9a,fc,f1,1,0a,1,ee,ff,3,0,b7,1,e3,0,19,1
9d,f7,34,00,8e,fc,0,2,f1,0,ed,ff,7,0,c3,1,e6,0,0b,1
a3,f7,3c,00,83,fc,f6,1,3c,0,e4,ff,2,0,c0,1,e0,0,2,1
aa,f7,35,00,aa,fc,1,2,1f,ff,d9,ff,4,0,c2,1,e2,0,0d,1
b0,f7,2e,00,af,fc,f3,1,11,ff,d7,ff,0,0,ba,1,e6,0,1c,1
b6,f7,2f,00,a3,fc,dc,1,e7,ff,e0,ff,4,0,bf,1,e3,0,1f,1
bc,f7,37,00,7f,fc,d6,1,7d,0,e6,ff,0,0,ba,1,e5,0,19,1
c3,f7,30,00,98,fc,f1,1,13,0,e4,ff,6,0,b7,1,e3,0,19,1
c9,f7,35,00,bf,fc,2,2,75,0,e7,ff,2,0,b6,1,e2,0,19,1
cf,f7,2c,00,b8,fc,0b,2,c0,0,ef,ff,7,0,bc,1,e9,0,0e,1
d5,f7,2d,00,b5,fc,14,2,b6,0,ea,ff,5,0,b3,1,e9,0,fc,0
dc,f7,2d,00,b4,fc,27,2,d3,0,ea,ff,1,0,ba,1,e9,0,f8,0
e2,f7,37,00,aa,fc,27,2,b2,0,e5,ff,ff,ff,bd,1,eb,0,ed,0
e8,f7,2c,00,b8,fc,2b,2,10,0,e0,ff,0,0,ba,1,e9,0,e6,0
ee,f7,34,00,bf,fc,31,2,cd,ff,e0,ff,4,0,b9,1,f4,0,ed,0
f5,f7,36,00,aa,fc,1b,2,88,ff,dd,ff,2,0,c5,1,f5,0,e6,0
fb,f7,37,00,b8,fc,1f,2,31,ff,d7,ff,1,0,b6,1,f5,0,ed,0
01,f8,2b,00,b0,fc,4,2,90,ff,db,ff,2,0,c8,1,fe,0,f9,0
07,f8,2b,00,bc,fc,0d,2,17,0,e4,ff,4,0,c6,1,fe,0,f0,0
0e,f8,3a,00,ae,fc,12,2,77,0,e4,ff,1,0,c5,1,fe,0,ec,0
14,f8,2d,00,ca,fc,1c,2,c8,0,eb,ff,2,0,d1,1,fa,0,e0,0
1a,f8,35,00,29,fd,54,2,c9,2,0,0,1,0,d4,1,3,1,cf,0
20,f8,32,00,37,fd,aa,2,58,4,0f,0,1,0,d7,1,f7,0,98,0
27,f8,24,00,c1,fd,25,3,b1,5,22,0,9,0,d5,1,fa,0,56,0
2d,f8,38,00,df,fb,36,2,32,6,30,0,f5,ff,c8,1,fe,0,0f,0
33,f8,18,00,d5,fd,6f,3,b3,3,ff,ff,0d,0,bc,1,fd,0,de,ff
39,f8,20,00,6f,fe,b4,3,91,2,f6,ff,2,0,b7,1,f5,0,b7,ff
40,f8,1e,00,a6,fe,ba,3,cd,1,f5,ff,4,0,b3,1,f5,0,ac,ff
46,f8,28,00,86,fe,ad,3,0,1,ec,ff,0,0,aa,1,0,1,9a,ff
4c,f8,1c,00,86,fe,a5,3,ac,0,e9,ff,0,0,a5,1,fd,0,93,ff
52,f8,21,00,a1,fe,a7,3,5d,0,f0,ff,3,0,a7,1,f2,0,8e,ff
59,f8,27,00,c8,fe,b2,3,b9,0,e2,ff,2,0,a5,1,f8,0,7f,ff
5f,f8,1e,00,95,fe,b3,3,18,1,dd,ff,2,0,a1,1,f8,0,78,ff
65,f8,34,00,a6,fe,c8,3,95,0,f0,ff,0a,0,a2,1,f7,0,78,ff
6b,f8,1a,00,f6,fe,cc,3,18,0,e2,ff,fb,ff,a1,1,f2,0,72,ff
72,f8,21,00,2a,ff,cf,3,e6,ff,ed,ff,5,0,a4,1,f4,0,6d,ff
78,f8,18,00,9,ff,c6,3,3,0,ea,ff,1,0,a5,1,ee,0,72,ff
7e,f8,28,00,b9,fe,b9,3,18,0,df,ff,4,0,a2,1,f7,0,76,ff
84,f8,1c,00,d3,fe,b8,3,0b,0,e0,ff,9,0,9c,1,f5,0,76,ff
8b,f8,20,00,e8,fe,c3,3,2e,0,d8,ff,4,0,9f,1,f1,0,6a,ff
91,f8,23,00,dc,fe,c3,3,36,0,dd,ff,6,0,9e,1,eb,0,6f,ff
97,f8,20,00,db,fe,c6,3,0f,0,e0,ff,4,0,9c,1,f4,0,69,ff
9d,f8,1f,00,2,ff,c9,3,6,0,e4,ff,3,0,9c,1,ec,0,6d,ff
a4,f8,24,00,f3,fe,c6,3,ef,ff,e5,ff,2,0,9c,1,ee,0,67,ff
aa,f8,1f,00,ef,fe,c7,3,e9,ff,e4,ff,0,0,95,1,f1,0,69,ff
b0,f8,1e,00,db,fe,c3,3,d0,ff,e2,ff,0,0,a7,1,f2,0,6a,ff
b6,f8,2f,00,9c,fe,d2,3,f9,fe,de,ff,fc,ff,a1,1,e9,0,72,ff
bd,f8,1b,00,9d,fe,ba,3,12,fe,dc,ff,fe,ff,aa,1,f5,0,84,ff
c3,f8,22,00,78,fe,ab,3,6b,fd,cb,ff,fe,ff,bd,1,eb,0,9c,ff
c9,f8,13,00,ee,fe,a9,3,7,fe,d6,ff,5,0,c2,1,e9,0,b5,ff
cf,f8,21,00,15,fe,72,3,2f,fe,cd,ff,2,0,c9,1,ec,0,cf,ff
d6,f8,31,00,73,fd,44,3,23,fd,ba,ff,ff,ff,d4,1,ec,0,e2,ff
dc,f8,23,00,bf,fd,38,3,15,fc,c3,ff,8,0,e3,1,ee,0,8,0
e2,f8,2f,00,6,fe,53,3,10,fc,b8,ff,0,0,ec,1,f2,0,44,0
e8,f8,3a,00,56,fd,db,2,28,fd,bf,ff,f6,ff,ef,1,e8,0,6e,0
ef,f8,24,00,3b,fd,a0,2,cb,fd,c9,ff,9,0,f0,1,da,0,90,0
f5,f8,32,00,f2,fc,6e,2,45,fe,cf,ff,0,0,f0,1,e0,0,a5,0
fb,f8,37,00,d7,fc,3b,2,27,fe,ce,ff,fe,ff,f6,1,e2,0,bd,0
01,f9,2b,00,da,fc,34,2,2c,ff,d6,ff,1,0,f0,1,e6,0,cc,0
08,f9,30,00,db,fc,5a,2,4f,ff,da,ff,3,0,f6,1,e8,0,d4,0
0e,f9,2e,00,5c,fd,c3,2,29,0,e9,ff,2,0,f6,1,d7,0,e0,0
14,f9,2f,00,e6,fc,72,2,2e,1,ee,ff,2,0,f2,1,dd,0,cb,0
1a,f9,32,00,e0,fc,62,2,ff,0,ed,ff,2,0,fb,1,e3,0,bd,0
21,f9,30,00,f5,fc,76,2,18,1,f0,ff,5,0,f5,1,e2,0,b7,0
27,f9,32,00,f2,fc,78,2,ed,0,ee,ff,5,0,f9,1,eb,0,a2,0
2d,f9,34,00,e0,fc,91,2,18,0,da,ff,0,0,f5,1,e8,0,a4,0
33,f9,2d,00,0a,fd,a4,2,58,ff,db,ff,2,0,f8,1,eb,0,9c,0
3a,f9,30,00,f7,fc,7b,2,4,ff,db,ff,5,0,f3,1,e6,0,aa,0
40,f9,2f,00,3,fd,72,2,80,ff,de,ff,2,0,f3,1,dc,0,b1,0
46,f9,30,00,f6,fc,65,2,7,0,e4,ff,4,0,f3,1,e3,0,ba,0
4c,f9,37,00,ed,fc,74,2,19,0,e4,ff,0,0,f0,1,df,0,bc,0
53,f9,31,00,31,fd,c0,2,e1,ff,db,ff,fb,ff,fe,1,e3,0,bc,0
59,f9,25,00,61,fd,ec,2,87,0,e1,ff,f9,ff,ed,1,e2,0,ab,0
5f,f9,0e,00,a4,fd,bc,2,72,ff,d7,ff,10,0,e7,1,dc,0,b4,0
65,f9,35,00,2f,fd,74,2,ac,0,e9,ff,f9,ff,ea,1,e6,0,b1,0
6c,f9,2e,00,24,fd,ad,2,27,1,e2,ff,f6,ff,f2,1,d7,0,a4,0
72,f9,23,00,11,fd,bd,2,69,0,cf,ff,ef,ff,f3,1,df,0,9b,0
78,f9,42,00,da,fc,a0,2,ef,fe,ca,ff,eb,ff,f2,1,dd,0,a5,0
7e,f9,35,00,a7,fb,68,1,15,ff,d8,ff,dd,ff,ed,1,dd,0,b3,0
85,f9,4f,00,fe,fc,34,2,e1,fe,da,ff,f8,ff,ea,1,d6,0,c5,0
8b,f9,4e,00,f2,fc,82,2,15,0,c1,ff,e0,ff,ea,1,d7,0,c5,0
91,f9,4f,00,1,fd,76,2,26,0,eb,ff,6,0,ed,1,d7,0,cf,0
97,f9,37,00,4,fd,8d,2,0e,0,e0,ff,fe,ff,ec,1,cd,0,cb,0
9e,f9,3e,00,0c,fd,94,2,eb,ff,cd,ff,fc,ff,e6,1,c1,0,cc,0
a4,f9,3b,00,fe,fc,63,2,a1,ff,e2,ff,3,0,da,1,cb,0,d7,0
aa,f9,46,00,eb,fc,6b,2,e6,ff,d9,ff,f7,ff,c8,1,c7,0,de,0
b0,f9,3d,00,f7,fc,73,2,4c,0,e2,ff,0,0,cc,1,c1,0,dd,0
b7,f9,2b,00,1f,fd,85,2,89,0,e6,ff,0,0,bf,1,cb,0,d2,0
bd,f9,33,00,7a,fd,b0,2,c9,0,e5,ff,1,0,b9,1,c7,0,d7,0
c3,f9,3b,00,0b,fe,e2,2,d1,1,fe,ff,10,0,a7,1,d6,0,bd,0
c9,f9,28,00,e4,fe,ff,2,6f,2,2,0,15,0,9f,1,d7,0,a1,0
d0,f9,50,00,2b,fd,18,2,ea,2,13,0,0b,0,93,1,d1,0,89,0
d6,f9,0b,00,0f,fe,7f,2,69,2,0f,0,2e,0,89,1,ca,0,77,0
dc,f9,0a,00,fd,fd,3e,2,4,2,2,0,27,0,80,1,c2,0,5f,0
e2,f9,3b,00,66,fd,54,2,99,1,0,0,22,0,78,1,c2,0,48,0
e9,f9,72,00,0c,fd,91,2,5f,0,ea,ff,17,0,6e,1,af,0,2f,0
ef,f9,13,00,ce,fc,10,3,c8,ff,af,ff,e5,ff,80,1,a3,0,0f,0
f5,f9,ed,ff,f9,fc,4,3,95,0,e6,ff,6,0,84,1,a4,0,fa,ff
fb,f9,cf,ff,34,fd,66,3,5c,0,de,ff,f4,ff,92,1,a0,0,f4,ff
02,fa,3a,00,54,fd,40,3,c4,0,2,0,0d,0,93,1,a4,0,e5,ff
08,fa,de,ff,9,fd,54,3,4a,0,f8,ff,fc,ff,a8,1,a1,0,d6,ff
0e,fa,c9,ff,da,fc,92,2,8f,ff,fd,ff,f5,ff,bc,1,98,0,de,ff
14,fa,40,00,91,fc,5f,2,15,ff,f0,ff,4,0,b9,1,8f,0,ea,ff
1b,fa,24,00,f6,fc,a0,3,80,ff,c5,ff,2,0,b4,1,95,0,f9,ff
21,fa,3f,00,e1,fd,7f,4,9b,fe,ca,ff,2a,0,ba,1,8f,0,6,0
27,fa,2b,00,77,fd,11,4,f6,fd,d2,ff,1d,0,b9,1,8c,0,1b,0
2d,fa,2d,00,8e,fd,5,4,38,fe,e9,ff,2a,0,b3,1,91,0,39,0
34,fa,57,00,58,fc,4c,3,5e,fe,2,0,32,0,b7,1,82,0,57,0
3a,fa,3b,00,19,fd,6f,3,1d,fe,e2,ff,1,0,aa,1,77,0,72,0
40,fa,6b,00,78,fc,5a,3,e0,fd,cb,ff,fe,ff,90,1,86,0,86,0
46,fa,16,01,1d,fc,c7,2,91,fd,db,ff,f3,ff,8c,1,85,0,89,0
4d,fa,5f,00,3f,fc,ec,2,0c,fd,c3,ff,f3,ff,77,1,83,0,ae,0
53,fa,03,00,34,fc,d0,2,5e,fd,b1,ff,ee,ff,87,1,c4,0,ab,0
59,fa,24,00,1c,fb,5,3,28,fe,a9,ff,df,ff,81,1,3a,0,54,0
5f,fa,6a,00,60,fc,7d,3,82,fe,ea,ff,1c,0,5f,1,5c,0,d4,0
66,fa,43,ff,0f,fd,b5,3,b5,fd,bf,ff,fa,ff,81,1,71,0,dd,0
6c,fa,15,01,3c,fc,e2,3,e4,fe,d0,ff,fd,ff,8f,1,7f,0,2,1
72,fa,b0,ff,39,fe,76,3,84,ff,b7,ff,e2,ff,90,1,8b,0,2e,1
78,fa,73,00,0e,fe,a7,2,73,1,0c,0,fd,ff,95,1,97,0,38,1
7f,fa,60,00,41,fe,66,0,2e,3,29,0,f2,ff,fe,1,d9,0,34,1
85,fa,f4,ff,54,fe,cf,0,8e,3,0,0,eb,ff,c3,1,9a,0,26,1
8b,fa,04,00,7,fe,73,1,c3,3,f5,ff,f2,ff,c0,1,e8,0,d1,0
91,fa,f6,ff,67,fe,a1,1,90,2,d7,ff,e2,ff,b4,1,df,0,a2,0
98,fa,33,00,fe,fe,db,1,0e,2,da,ff,18,0,9f,1,df,0,9b,0
9e,fa,4e,00,1b,fc,0c,1,18,2,f9,ff,2,0,8d,1,dc,0,92,0
a4,fa,1b,00,ca,fd,6e,1,26,2,0,0,21,0,80,1,d0,0,7a,0
aa,fa,ef,ff,1b,fd,99,1,c0,1,dc,ff,ff,ff,72,1,bf,0,5c,0
b1,fa,7d,00,b3,fc,3,2,15,2,ef,ff,0b,0,7d,1,b2,0,21,0
b7,fa,0b,00,b2,fc,cb,1,3d,1,e8,ff,3,0,96,1,a1,0,2,0
bd,fa,12,00,9e,fc,61,1,cd,0,e7,ff,ef,ff,a5,1,9a,0,f3,ff
c3,fa,7c,00,f9,fb,da,3,dd,0,c4,ff,3,0,ab,1,94,0,e1,ff
ca,fa,77,00,0a,fc,65,4,f5,ff,dc,ff,2a,0,b4,1,8e,0,db,ff
d0,fa,88,ff,48,fe,7d,6,bb,fd,ac,ff,4a,0,b0,1,91,0,f0,ff
d6,fa,06,00,2a,fd,ad,5,e5,fc,ac,ff,18,0,ae,1,8e,0,0e,0
dc,fa,3e,01,8e,fa,39,4,20,fd,14,0,17,0,aa,1,86,0,44,0
e3,fa,24,00,78,fd,7e,4,8e,fc,dc,ff,17,0,87,1,9d,0,5a,0
e9,fa,26,01,b9,fa,46,4,23,fc,db,ff,12,0,96,1,32,0,5f,0
ef,fa,33,00,37,fc,a2,4,59,fc,de,ff,15,0,75,1,70,0,93,0
f5,fa,e0,fe,79,fe,3,5,a8,fc,a6,ff,9,0,81,1,76,0,a8,0
fc,fa,cd,00,c2,fc,91,4,72,fd,bf,ff,f7,ff,83,1,77,0,c8,0
02,fb,8b,00,6d,fe,43,3,c7,ff,1d,0,9,0,8f,1,7c,0,f9,0
08,fb,c6,ff,33,ff,53,2,3d,1,21,0,10,0,ea,1,b6,0,2e,1
0e,fb,f3,ff,d4,fe,93,2,1b,3,9,0,7,0,99,1,77,0,1c,1
15,fb,a2,00,68,fe,d2,0,5a,5,36,0,f0,ff,d5,1,be,0,fc,0
1b,fb,e4,ff,d2,fe,a4,0,bf,4,12,0,ee,ff,c3,1,e2,0,ad,0
21,fb,53,00,5,fd,4e,0,81,4,0,0,ee,ff,aa,1,e3,0,6c,0
27,fb,fe,ff,dd,fb,a2,0,50,3,0,0,e4,ff,96,1,da,0,50,0
2e,fb,50,00,67,fd,67,1,fd,2,f3,ff,10,0,86,1,d1,0,47,0
34,fb,20,00,5e,fd,db,1,d5,1,e8,ff,17,0,7b,1,ca,0,1e,0
3a,fb,3e,00,2d,fd,4d,1,75,1,db,ff,fb,ff,7e,1,a6,0,0,0
40,fb,b6,00,f0,fb,34,2,4e,1,ee,ff,0f,0,7e,1,a1,0,d8,ff
47,fb,16,00,a2,fb,3d,2,ab,0,e4,ff,ff,ff,84,1,9a,0,c3,ff
4d,fb,50,00,40,fc,eb,4,3c,0,bd,ff,19,0,98,1,9a,0,b1,ff
53,fb,32,00,f6,fd,a7,6,64,fd,95,ff,34,0,9e,1,9d,0,b5,ff
59,fb,0f,01,99,f9,4,3,47,fd,5,0,f9,ff,b0,1,98,0,df,ff
60,fb,27,00,8a,fc,51,5,14,fc,e8,ff,27,0,ad,1,97,0,0f,0
66,fb,8c,ff,c1,fc,5b,5,c2,fa,cd,ff,1d,0,cb,1,64,0,77,0
6c,fb,a4,01,27,fa,f0,3,9e,fb,e7,ff,ee,ff,8c,1,82,0,96,0
72,fb,8f,00,51,fb,92,4,b5,fb,dc,ff,11,0,75,1,7a,0,9f,0
79,fb,95,00,24,fb,98,4,3f,fc,bb,ff,0,0,78,1,73,0,ba,0
7f,fb,c0,01,3e,fc,93,3,14,fd,d8,ff,f3,ff,87,1,7a,0,e4,0
85,fb,11,01,cd,fc,a6,3,18,fe,f1,ff,0e,0,c9,1,a4,0,2e,1
8b,fb,a3,00,9d,fd,2f,3,c9,ff,f3,ff,fe,ff,65,1,58,0,25,1
92,fb,56,ff,b0,ff,ac,2,68,2,fc,ff,0e,0,9c,1,8e,0,49,1
98,fb,f7,ff,7f,ff,f0,1,d8,2,0e,0,6,0,c5,1,b5,0,4f,1
9e,fb,50,00,ac,fe,13,1,75,4,1c,0,0a,0,c0,1,df,0,4,1
a4,fb,50,00,2c,fe,8e,0,72,4,fa,ff,0,0,bf,1,f1,0,b4,0
ab,fb,42,00,de,fc,d4,0,f5,3,dd,ff,e4,ff,9b,1,ef,0,8f,0
b1,fb,50,00,d3,fd,a7,1,1,3,de,ff,0b,0,a7,1,d7,0,78,0
b7,fb,17,00,fe,fc,b1,1,65,1,dd,ff,e9,ff,8d,1,c2,0,7a,0
bd,fb,57,00,be,fd,42,1,77,1,7,0,10,0,7d,1,be,0,5a,0
c4,fb,04,00,87,fd,c4,0,cc,1,e9,ff,6,0,83,1,ac,0,39,0
ca,fb,73,00,b9,fc,36,2,0e,1,e9,ff,20,0,86,1,9e,0,0b,0
d0,fb,e1,ff,e6,fb,9d,2,e4,0,e9,ff,7,0,9c,1,98,0,f7,ff
d6,fb,0a,00,4b,fb,ff,2,f9,ff,c4,ff,ca,ff,a8,1,9d,0,e8,ff
dd,fb,37,00,5,fb,40,3,4a,0,e7,ff,f5,ff,aa,1,9d,0,e7,ff
e3,fb,04,00,5,fc,84,4,15,ff,c6,ff,f5,ff,a7,1,9d,0,dc,ff
e9,fb,fb,ff,4c,fe,2e,6,b8,fc,c5,ff,44,0,cf,1,7f,0,5,0
ef,fb,56,ff,1b,ff,62,6,21,fc,b3,ff,38,0,ba,1,82,0,4d,0
f6,fb,f0,ff,be,fd,45,5,72,fb,c2,ff,28,0,a5,1,7f,0,7a,0
fc,fb,9b,01,25,fb,e2,3,a8,fb,d4,ff,f8,ff,81,1,7c,0,93,0
02,fc,e4,01,7,fb,eb,3,16,fc,f1,ff,9,0,7a,1,82,0,a5,0
08,fc,43,ff,9f,fd,8a,4,60,fc,9a,ff,fc,ff,77,1,7f,0,bd,0
0f,fc,df,00,74,fc,c9,3,24,fd,c5,ff,ec,ff,c8,1,6e,0,96,0
15,fc,a4,ff,b0,fd,4,5,cf,fd,83,ff,e4,ff,83,1,71,0,14,1
1b,fc,8c,00,1a,ff,ac,2,c5,0,20,0,f2,ff,93,1,88,0,3a,1
21,fc,b6,00,8e,ff,fc,0,4b,2,35,0,fc,ff,aa,1,a3,0,4c,1
28,fc,e7,ff,e7,ff,39,1,95,4,23,0,15,0,c9,1,d4,0,26,1
2e,fc,86,ff,97,fe,eb,ff,d4,3,8,0,eb,ff,d7,1,f5,0,c3,0
34,fc,08,00,4a,fe,4a,0,26,5,e0,ff,c9,ff,b4,1,d1,0,b9,0
3a,fc,7a,00,4d,fe,0c,1,fb,3,e0,ff,0e,0,8f,1,d7,0,8d,0
41,fc,3b,00,2b,fc,a1,0,36,3,1d,0,4,0,78,1,bf,0,6e,0
47,fc,75,00,70,fc,5d,1,a8,1,e7,ff,1a,0,78,1,b2,0,38,0
4d,fc,54,00,fb,fb,2f,1,c4,1,f1,ff,1d,0,7e,1,a7,0,9,0
53,fc,b7,00,22,fc,6b,3,8c,1,b8,ff,25,0,98,1,9d,0,e2,ff
5a,fc,3e,00,57,fb,33,4,87,0,cb,ff,1a,0,a5,1,9d,0,d5,ff
60,fc,b6,00,7e,fc,f6,4,76,fe,d2,ff,5b,0,bf,1,85,0,de,ff
66,fc,11,01,3c,f9,e5,3,fb,fc,df,ff,ef,ff,c5,1,91,0,0f,0
6c,fc,73,00,2b,fa,c3,4,6b,fc,f6,ff,0a,0,bc,1,83,0,41,0
73,fc,47,00,d1,fa,b6,5,69,fa,d4,ff,19,0,9b,1,80,0,86,0
79,fc,b2,ff,9f,fa,9c,5,2d,fb,fd,ff,2b,0,7e,1,82,0,99,0
7f,fc,d3,ff,f8,fc,fc,4,43,fb,c8,ff,0b,0,8f,1,b5,0,bf,0
85,fc,8d,01,72,fa,7b,4,75,fc,eb,ff,3,0,4a,1,41,0,ce,0
8c,fc,28,00,0e,fd,3,4,14,fe,c9,ff,ee,ff,84,1,77,0,0d,1
92,fc,ec,fe,7f,0,0d,4,a9,ff,da,ff,1c,0,81,1,80,0,43,1
98,fc,56,01,43,fe,55,2,7f,2,2f,0,eb,ff,9c,1,9b,0,5b,1
9e,fc,ed,00,6a,fe,67,ff,5f,3,3b,0,cb,ff,e9,1,f2,0,40,1
a5,fc,83,ff,d9,ff,0b,0,ae,4,9,0,e4,ff,ba,1,ca,0,29,1
ab,fc,9f,00,57,fd,70,0,6a,5,15,0,d8,ff,ab,1,dd,0,c0,0
b1,fc,66,00,11,f9,92,fe,8b,4,44,0,92,ff,93,1,d9,0,9b,0
b7,fc,69,00,73,fc,a1,0,53,3,0,0,3,0,83,1,ce,0,8a,0
be,fc,a6,00,97,fc,bd,0,ec,2,21,0,10,0,72,1,bb,0,60,0
c4,fc,91,00,d8,fb,f1,1,a6,1,f0,ff,f9,ff,7a,1,a6,0,2a,0
ca,fc,73,00,50,fb,27,2,61,1,d8,ff,16,0,8a,1,a7,0,f7,ff
d0,fc,9d,00,ac,fb,41,2,56,0,6,0,38,0,b1,1,8e,0,f1,ff
d7,fc,6a,00,8b,fb,e2,3,27,ff,b9,ff,7,0,b1,1,94,0,f0,ff
dd,fc,3b,00,0d,fa,9f,4,4c,fe,d0,ff,e0,ff,b7,1,95,0,0,0
e3,fc,94,00,20,fa,5b,4,99,fc,f1,ff,19,0,bc,1,8f,0,2c,0
e9,fc,7c,ff,41,fd,f7,5,5b,fb,c0,ff,2c,0,b0,1,80,0,65,0
f0,fc,ee,fe,0c,0,63,6,16,fb,85,ff,31,0,83,1,95,0,9e,0
f6,fc,e2,ff,fd,f9,89,5,4c,fb,be,ff,0,0,87,1,2e,0,8d,0
fc,fc,2a,01,53,fd,0,5,6f,fb,8c,ff,e5,ff,7a,1,74,0,c2,0
02,fd,ff,01,bd,fb,c8,3,34,fd,ea,ff,f3,ff,83,1,73,0,e4,0
09,fd,82,fd,59,0,7f,4,8f,fd,85,ff,0,0,81,1,7d,0,29,1
0f,fd,24,00,97,ff,ae,2,93,0,1f,0,e4,ff,77,1,a0,0,61,1
15,fd,ad,fe,d8,0,43,2,a6,1,dc,ff,5,0,ad,1,49,0,52,1
1b,fd,9b,00,95,fe,b6,1,80,4,22,0,e7,ff,ba,1,c8,0,4d,1
22,fd,84,00,a8,fd,9f,ff,f3,4,24,0,e3,ff,ba,1,e0,0,f6,0
28,fd,9c,00,c1,fb,d6,ff,37,5,1b,0,d6,ff,ab,1,e2,0,b4,0
2e,fd,e3,00,5f,fd,c6,0,87,4,3,0,24,0,8c,1,d4,0,9b,0
34,fd,f3,ff,99,fe,0b,1,63,3,c1,ff,1e,0,7e,1,cd,0,7e,0
3b,fd,89,00,1b,fc,3b,1,2,2,bf,ff,2,0,75,1,b3,0,39,0
41,fd,2e,00,e7,fc,7e,1,65,1,df,ff,6,0,8f,1,a0,0,11,0
47,fd,59,00,a1,fb,c2,1,78,0,c9,ff,d4,ff,96,1,9a,0,ea,ff
4d,fd,16,00,70,fa,ee,2,8e,0,e2,ff,ed,ff,ab,1,9d,0,d8,ff
54,fd,00,00,66,f9,21,3,a0,ff,fa,ff,df,ff,b0,1,9a,0,e1,ff
5a,fd,e5,ff,a0,fa,c4,4,0b,fd,c7,ff,15,0,b0,1,8e,0,ff,ff
60,fd,f6,ff,69,fb,ce,5,19,fc,eb,ff,1e,0,aa,1,94,0,42,0
66,fd,df,00,85,f9,b5,4,b2,fb,ff,ff,f0,ff,c5,1,62,0,60,0
6d,fd,95,01,65,fb,44,4,f4,fb,f6,ff,16,0,83,1,76,0,a8,0
73,fd,e4,ff,a3,fc,eb,5,9c,fb,b1,ff,7,0,7e,1,71,0,a5,0
79,fd,66,00,e3,fa,0,5,e9,fb,b6,ff,0,0,7a,1,6e,0,d1,0
7f,fd,55,ff,34,fe,81,4,22,fd,c1,ff,21,0,83,1,7f,0,ff,0
86,fd,b7,01,64,fd,48,3,c7,fe,5,0,df,ff,db,1,6b,0,11,1
8c,fd,b2,00,b3,fe,76,2,c6,0,ee,ff,e9,ff,81,1,92,0,5f,1
92,fd,04,00,ec,ff,73,0,ad,2,20,0,f9,ff,a8,1,b8,0,6b,1
98,fd,c3,00,6c,fe,ff,0,a1,4,2e,0,f3,ff,bd,1,e0,0,26,1
9f,fd,30,00,17,fe,83,0,5,5,3,0,0,0,ae,1,e3,0,d2,0
a5,fd,b2,ff,c5,fe,ec,ff,d8,3,d5,ff,3,0,90,1,e3,0,ab,0
ab,fd,83,00,62,fe,2e,1,6,4,f5,ff,0f,0,98,1,d3,0,92,0
b1,fd,6b,00,9d,fd,b9,0,1c,3,0f,0,26,0,83,1,c1,0,72,0
b8,fd,2a,00,20,fc,0b,0,f1,1,ea,ff,f7,ff,83,1,b2,0,41,0
be,fd,fe,ff,c0,fb,55,1,3c,1,fa,ff,2,0,89,1,9b,0,12,0
c4,fd,9d,ff,1b,fa,1e,2,ff,0,f2,ff,ee,ff,9e,1,98,0,f6,ff
ca,fd,6b,00,8d,f9,8e,3,24,0,da,ff,9,0,b1,1,9e,0,f9,ff
d1,fd,f0,ff,2e,fd,72,6,24,fe,9c,ff,6,0,b3,1,94,0,0e,0
d7,fd,cf,ff,8d,fb,e0,5,f5,fc,e0,ff,29,0,c9,1,89,0,17,0
dd,fd,db,00,ad,fa,2e,5,ed,fb,0,0,20,0,b1,1,7a,0,75,0
e3,fd,3b,ff,2d,ff,22,6,f9,fb,a8,ff,38,0,8c,1,77,0,9b,0
